PuzzleId,FEN,Moves,Rating,RatingDeviation,Popularity,NbPlays,Themes,GameUrl,OpeningTags
FrAQ3,3R4/r6k/4KP1p/p7/1p6/8/8/8 b - - 0 51,b4b3 f6f7 a7f7 e6f7,1875,78,93,391,advancedPawn advantage endgame master rookEndgame short,https://lichess.org/tI55gyVk/black#102,
i6V4L,3r1r1k/pRpR3p/5QpP/n1q1P1N1/8/P4N2/2nKB3/8 b - - 10 31,f8f6 d7d8 f6f8 b7b8 a5b3 d2d1,2362,88,86,79,crushing hangingPiece long middlegame quietMove,https://lichess.org/BeOPwdza/black#62,
TLLpy,r3q3/1p3Q2/pB1prP2/Pk6/8/8/1P4PP/R5K1 w - - 0 35,f7h7 e6e1 g1f2 e8e2,1803,75,89,217,advantage endgame short,https://lichess.org/TuQJp3nI#69,
nfVXo,8/5k2/5p2/1n1K1P2/3B4/8/8/8 b - - 8 52,b5d4 d5d4 f7e8 d4c5 e8d7 c5d5,2002,78,88,114,crushing defensiveMove endgame long zugzwang,https://lichess.org/ucZ80Luz/black#104,
gylFI,4Q3/4KR2/8/6p1/5nk1/4q3/8/8 w - - 3 57,e7f8 f4g6 f8g7 e3e8,1357,75,88,370,crushing deflection endgame master short,https://lichess.org/IiDUFNAe#113,
FaxbK,2kr1b1r/1p1q1ppp/p1n1pn2/3p2NP/3P1B2/2N2R2/PPP1QP2/2K4R b - - 2 16,h7h6 c3a4 b7b5 a4b6 c8b7 b6d7,1995,74,93,2884,advantage fork long middlegame quietMove,https://lichess.org/YMvmtupY/black#32,Rapport-Jobava_System Rapport-Jobava_System_Other_variations
qMIsq,b2r3k/6p1/1p5p/3p4/2pNnq2/2P5/1PQ2PPP/R4BK1 w - - 2 28,f2f3 f4e3 g1h1 e4f2 c2f2 e3f2,1105,78,88,80,crushing kingsideAttack long master middlegame,https://lichess.org/FKLrLen1#55,
1n7Ra,5q1k/p2n3p/2Q3pb/3p4/3PP3/2P3N1/Pr4PP/R4NK1 w - - 2 24,c6d7 f8f2 g1h1 f2g2,1102,89,93,343,mate mateIn2 middlegame short,https://lichess.org/cg1jtL9j#47,
XQ3qL,6k1/1p1np1r1/3p1p2/2pP3Q/q3P3/2P4P/1P1N1PPK/n1R5 b - - 6 26,d7f8 h5d1 a4d1 c1d1,2086,81,82,48,advantage master middlegame short,https://lichess.org/hWnhDn7p/black#52,
FF8zR,r4rk1/5ppp/1n6/3p4/1P1Qp1P1/1qB1P2P/1P3P2/1K3B1R b - - 4 28,b3a2 b1c2 f7f6 d4b6,975,76,87,101,advantage middlegame short,https://lichess.org/FziSlxnX/black#56,
ZbIPb,8/8/8/3PKpkp/8/3R1P2/8/r7 b - - 2 58,a1a5 e5e6 g5f4 d5d6,2072,76,86,67,advantage endgame rookEndgame short,https://lichess.org/WAfElhgJ/black#116,
xDn0b,r2qr2k/pp4pp/2n2n2/5b2/2Bp1N2/BP2pQP1/P1P3P1/R3K2R b KQ - 3 17,f5g4 f4g6,1030,77,83,192,mate mateIn1 middlegame oneMove pin,https://lichess.org/hqgqJuGn/black#34,Latvian_Gambit_Accepted Latvian_Gambit_Accepted_Other_variations
UOdi0,r2q1rk1/pp3p1p/3p1p1Q/3Bp3/1b2Pn2/3P4/PPP2PPP/R3R2K b - - 2 15,d8c8 e1e3 b4d2 e3g3 f4g6 h6d2,2198,78,91,1341,advantage discoveredAttack long middlegame quietMove,https://lichess.org/8AAoIEL5/black#30,Four_Knights_Game Four_Knights_Game_Italian_Variation
4CoEa,1r4k1/2pn2b1/3p4/1pnPpp1p/p1q4P/Q3BPP1/PP5R/1KNR4 w - - 0 25,h2c2 c4c2 b1c2 b5b4 e3c5 b4a3,1995,75,95,2190,advantage long middlegame queensideAttack sacrifice trappedPiece,https://lichess.org/8NWXYRkG#49,
1FboP,3r2k1/1p4p1/p1npb1rq/4p3/4Pp2/1NPB1P1P/PP3QPK/3R1R2 w - - 4 24,b3d2 e6h3 g2h3 g6g3 f2g3 f4g3,2474,84,85,176,advantage long middlegame sacrifice,https://lichess.org/EIc5zR3B#47,
5AHvi,5rk1/R4R2/7p/8/1PQP2P1/K1P4P/5p2/q7 w - - 5 43,c4a2 a1a2 a3a2 f8f7 a7f7 g8f7,1774,76,94,404,crushing endgame long,https://lichess.org/loCWSLFe#85,
nwVQz,r6r/7p/pqP2R2/1pk1p3/6b1/1QP5/P5PP/7K b - - 0 29,h8f8 b3b4 c5d5 f6d6,1884,79,88,153,endgame fork mate mateIn2 short,https://lichess.org/ZSO52EpG/black#58,
zoOAx,2r4r/p3k1pp/4pp2/8/R6B/2NRP3/5PPP/6K1 w - - 1 26,c3b5 c8c1 d3d1 c1d1,445,112,89,1167,backRankMate endgame mate mateIn2 short,https://lichess.org/YmbSmatl#51,
PsnQz,2bk4/4n3/p2R4/2pNp3/2P1P2P/3rP1K1/1r6/5R2 b - - 0 39,c8d7 f1f8,802,86,100,606,mate mateIn1 middlegame oneMove,https://lichess.org/nV5cF1Hc/black#78,
IAa8X,2r2rk1/pb3ppp/1q2p3/p3N3/3Pp3/P3P2P/1P3PP1/R2Q1RK1 b - - 1 17,b6b2 a1b1 b2a3 b1b7,1419,75,94,12543,crushing middlegame short skewer,https://lichess.org/6FE2Oh40/black#34,Queens_Gambit_Declined Queens_Gambit_Declined_Other_variations
ubES2,r1bk3r/1ppp1n2/p7/2b5/8/2NP1QP1/PPP2P1q/R3RK2 b - - 2 19,f7g5 f3f6 c5e7 f6e7,1348,76,94,7157,fork mate mateIn2 middlegame short,https://lichess.org/SuNN6wDv/black#38,
H4aVf,6r1/pb4bk/1p3q1p/2p2p1N/3p4/1P1P1N1Q/P1r3PP/2B2RK1 b - - 5 30,f6f7 f3g5 h7g6 g5f7 c2g2 h3g2,1877,75,93,617,advantage long middlegame,https://lichess.org/j79HwPD0/black#60,
mAzQZ,6k1/5p2/5R1p/p2B4/8/3r2P1/4bP1P/6K1 w - - 3 28,d5c4 d3d1 g1g2 e2c4,914,80,97,4060,crushing discoveredAttack endgame short,https://lichess.org/ucdgfPNQ#55,
FiUIh,2kr2r1/2q2p2/p1n1p1p1/3pP1Pp/PbnP1P1N/1N6/2QB2KP/R4R2 w - - 0 23,d2b4 c4e3 g2g3 e3c2,973,96,93,1356,crushing fork middlegame short,https://lichess.org/9MAc0WhS#45,
gOzXG,5r1k/ppp3pp/3p4/3B4/3P3N/2P1R3/Pr6/7K b - - 1 31,c7c6 h4g6 h7g6 e3h3,948,79,95,363,endgame mate mateIn2 pillsburysMate sacrifice short,https://lichess.org/YHgMfcdw/black#62,
DBBR3,1k2r3/1pp5/pr4p1/6Q1/2P2B2/1PPn2P1/P3q2P/K2R2R1 w - - 13 35,d1d2 e2e1 g1e1 e8e1 d2d1 e1d1,1049,81,99,2477,crushing long middlegame sacrifice,https://lichess.org/pcNpARCZ#69,
JKZ28,r1bq1n1k/pp2p2p/4B1pQ/2pPp3/2P5/2P5/P4P2/2KR3R b - - 9 20,d8a5 h6f8,825,86,91,623,hangingPiece kingsideAttack master mate mateIn1 middlegame oneMove,https://lichess.org/cqBSrAHq/black#40,
zZKzR,r3r3/pp3ppk/4qn1p/2p5/3pPQP1/PP1P1NKP/2P2P2/R3R3 w - - 1 24,g4g5 f6h5 g3h2 h5f4,1043,78,83,253,crushing fork middlegame short,https://lichess.org/pjFRUlVK#47,
QdNJR,8/p7/1pp5/2Pk1b2/3Pp1p1/PN2K1P1/1P2B3/4n3 w - - 3 47,b3d2 e1g2 e3f2 e4e3 f2g2 e3d2,2248,91,90,554,advancedPawn crushing endgame fork long,https://lichess.org/UtWhZ2W2#93,
8aFxd,6rk/1p6/pb5p/2P1PP2/P7/5Nqp/3Q2P1/6RK b - - 0 47,b6c5 d2h6,767,109,96,246,endgame master mate mateIn1 oneMove,https://lichess.org/Yw1IBVU5/black#94,
zXROK,2r3k1/p4pp1/1p1bp2p/8/3P4/1P2B1Pb/P1B2P1P/2R3K1 b - - 2 24,d6a3 c2h7 g8h7 c1c8,701,103,95,477,advantage discoveredAttack endgame short,https://lichess.org/MVNLeDEm/black#48,
AYMXs,8/3N4/p7/7p/5Qp1/3p2Pk/PPb1qP1P/2R3K1 w - - 0 38,d7f6 d3d2 f4d2 e2d2,1136,75,96,2659,advancedPawn crushing endgame short,https://lichess.org/XoKTmWnO#75,
PtDLI,r1b1r1k1/pp1nPpbp/1q2p1p1/6N1/8/1BN5/PP3PPP/R2QR1K1 b - - 0 15,e8e7 c3d5 e6d5 e1e7,1651,75,93,225,advantage middlegame short,https://lichess.org/j14eaNqp/black#30,Sicilian_Defense Sicilian_Defense_Smith-Morra_Gambit_Accepted
oSSiS,8/8/3P2P1/1K6/8/1kr5/8/8 b - - 2 54,c3d3 g6g7 d3g3 d6d7,1361,79,94,451,advancedPawn crushing endgame master rookEndgame short,https://lichess.org/z7lLsukB/black#108,
d2z2i,2r1r1k1/1b1nppbp/p2p2p1/qp1NN3/4P3/P2RB2P/1P2QPP1/1BR3K1 b - - 0 18,d7e5 c1c8 b7c8 e3b6,2188,76,86,156,advantage middlegame short,https://lichess.org/EQHjD7k8/black#36,Sicilian_Defense Sicilian_Defense_Open
FAE9n,5rk1/2QPb2p/2P3p1/2q1p3/4B3/6P1/5N1P/3R2K1 w - - 3 37,c7c8 c5f2 g1h1 f2e2 e4d5 g8g7 c8f8 g7f8,2161,76,92,3194,crushing fork master middlegame veryLong,https://lichess.org/BcKNA7QI#73,
upT7O,r2qr1k1/1p3pbp/p1p1b1p1/4B3/2PP1QN1/1P6/1P4P1/3R1R1K b - - 5 25,e6g4 f4f7 g8h8 f7g7,1120,82,93,809,kingsideAttack mate mateIn2 middlegame short,https://lichess.org/oOXvAvIO/black#50,
sENTt,3r3k/7P/5N2/2b1pPR1/1pP5/1P6/1PK5/5r2 b - - 2 42,c5e3 g5g8 d8g8 h7g8q,1257,75,83,332,advancedPawn endgame mate mateIn2 promotion short,https://lichess.org/X6hW80bw/black#84,
GLk9c,3k1r2/4p3/3p2Q1/6P1/qp2P3/1p3P2/1PPR4/K6R w - - 1 34,a1b1 a4a2 b1c1 a2a1,936,94,100,398,endgame mate mateIn2 short,https://lichess.org/cEfQXPUb#67,
UlEg2,8/4kp2/6p1/4P2p/R4P1r/8/8/2K5 b - - 3 45,e7e6 f4f5 e6f5 a4h4,1559,75,88,270,advantage discoveredAttack endgame master rookEndgame short,https://lichess.org/1vIbHJ0U/black#90,
Mkm1h,1k1rq3/ppp5/7n/1P1BP3/3P3p/2P2QrP/P4RP1/2R3K1 w - - 1 30,f3f8 e8f8 f2f8 d8f8,1592,78,93,1799,advantage middlegame short,https://lichess.org/dBO9CHhI#59,
DlJK9,rnbq1rk1/4b1pp/p7/1p1R1p2/4p3/1Q2BP1P/PP4P1/1K3BNR b - - 0 14,c8e6 d5d8 e6b3 d8f8 g8f8 a2b3,1123,83,82,524,advantage long opening,https://lichess.org/tt87cD81/black#28,Blackmar-Diemer_Gambit Blackmar-Diemer_Gambit_Diemer-Rosenberg_Attack
Q5FRq,2r3k1/1b3pp1/pp2p3/4BnP1/3P2N1/PQ3P1r/1P1R1K2/8 w - - 9 40,f2g2 h3f3 b3d1 c8c1 d1c1 f3c3 g2f2 c3c1,2345,97,85,40,advantage attraction discoveredAttack discoveredCheck middlegame sacrifice veryLong,https://lichess.org/0cT4nIUT#79,
JtWgC,3r1k2/1R2R3/p4p2/4n1p1/1P6/1B1p2PP/5rPK/8 w - - 4 35,e7h7 e5f3 h2h1 f2f1,1053,77,80,148,endgame mate mateIn2 pin short,https://lichess.org/UQkmtEqb#69,
i5EuU,8/8/p2b1N1p/2p4P/P1K3k1/1P6/8/8 b - - 2 48,g4g5 f6e4 g5h5 e4d6,933,82,86,54,crushing endgame fork master short,https://lichess.org/39MlqG62/black#96,
sx8v8,R7/4rp1k/5Qpp/3p4/3P4/7P/4qPP1/6K1 b - - 1 30,e2e6 f6h8,829,78,100,164,endgame mate mateIn1 oneMove,https://lichess.org/Zri5h2pl/black#60,
wcIQu,6k1/p1p2ppp/8/2p3P1/2b1p1Q1/2P1P2P/PP2NK2/3q4 b - - 2 30,c4e2 g4c8 d1d8 c8d8,887,96,90,433,backRankMate endgame mate mateIn2 short,https://lichess.org/UlrlHC4A/black#60,
d6KKM,5rk1/6pp/8/3QN3/5P2/P6P/5nPK/q7 b - - 1 28,g8h8 e5f7 h8g8 f7h6 g8h8 d5g8 f8g8 h6f7,1756,81,91,862,doubleCheck endgame mate mateIn4 sacrifice smotheredMate veryLong,https://lichess.org/Wib4G7Rt/black#56,
pZXer,rnbq1knr/1p2b1pp/p7/1Np1N2Q/3p4/8/PPPP1PPP/R1B1K2R b KQ - 3 10,d8e8 h5e8 f8e8 b5c7 e8f8 c7a8,1745,73,94,12153,advantage attraction fork long opening,https://lichess.org/gZiZPaiV/black#20,French_Defense French_Defense_Knight_Variation
HcjP5,8/Np1k4/3p1b2/3P2pp/8/1P4PK/P3R2P/5r2 w - - 0 36,a7b5 f1g1 e2e4 g5g4 e4g4 h5g4,1881,74,87,1027,crushing endgame long,https://lichess.org/mgeV9Med#71,
YE4h6,r3kb1r/1p1qppp1/p1np1n1p/4P3/2B3b1/2N1BN2/PP2QPPP/R2R2K1 b kq - 1 13,c6e5 f3e5 d6e5 f2f3,2259,80,90,1470,advantage middlegame short,https://lichess.org/jn0G22Dk/black#26,Sicilian_Defense Sicilian_Defense_Smith-Morra_Gambit
tM438,r2qkb1r/pp1bpppp/5n2/nN1p4/Q1p1P3/5N2/PP1B1PPP/R3KB1R b KQkq - 1 9,d5e4 d2a5 b7b6 f3e5,2465,99,89,239,advantage middlegame short,https://lichess.org/iM9BurTD/black#18,Queens_Gambit_Declined Queens_Gambit_Declined_Chigorin_Defense
RhcCR,8/5K2/3p4/p7/6P1/P7/1k6/8 b - - 0 40,b2a3 g4g5 d6d5 g5g6 d5d4 g6g7,745,89,81,298,advancedPawn crushing endgame long pawnEndgame quietMove,https://lichess.org/SNx0kFSZ/black#80,
S76Dd,r1r3k1/p4ppp/4p3/3nP3/Q4PqB/3R2P1/PP5P/3R2K1 b - - 6 24,d5f4 a4f4 g4f4 g3f4,1912,76,84,108,crushing middlegame short,https://lichess.org/hG5JHPfA/black#48,
WwSG2,6k1/p2r1p1p/bn1N2p1/2p5/2P2B2/8/Pb2RPPP/5BK1 b - - 3 22,b2g7 e2e8 g7f8 f4h6 d7d8 e8d8,1233,75,88,1452,crushing long master middlegame pin,https://lichess.org/NCtFoSR0/black#44,
vMcqI,8/p4R2/1p4P1/8/2n4k/P3N3/2rp1P2/6K1 w - - 1 35,e3d1 c2c1 g1g2 c1d1,1010,94,92,947,advantage endgame pin short,https://lichess.org/Pfb6MKDP#69,
DMGHM,3k3r/pp1P2p1/1qp1p1P1/4Qn1p/4pP1P/8/PPP5/2KR4 b - - 2 26,b6e3 c1b1 e3b6 e5b8 d8e7 b8h8,1712,74,84,138,crushing endgame exposedKing long skewer,https://lichess.org/XpG0EQQr/black#52,
wNItF,r2q1brk/5p2/ppb1pPp1/2pp3Q/3P4/P1N1P2R/1PP1B1PP/5RK1 b - - 0 23,g6h5 h3h5 f8h6 h5h6,685,116,96,390,kingsideAttack master mate mateIn2 middlegame short,https://lichess.org/8bWzii5T/black#46,
tHi7v,1R6/5pk1/6p1/2pqb1P1/5r2/7Q/5P2/1R4K1 b - - 3 32,e5b8 h3h6 g7g8 b1b8 d5d8 b8d8,1320,75,86,191,endgame intermezzo long mate mateIn3,https://lichess.org/OPgDQ2My/black#64,
o7RvS,1b4r1/pp1q1p1k/2p3rp/3p1N2/3PnPPQ/2PB4/PP6/4RR1K b - - 0 25,g6g4 h4h6,784,78,87,75,mate mateIn1 middlegame oneMove,https://lichess.org/IBV1UDHz/black#50,
RnHOp,r3r3/ppp3pk/2n1P1p1/2B2p2/1PB5/4R3/P5PP/6K1 b - - 6 29,b7b6 e3h3 h7g8 e6e7,1011,77,89,414,advancedPawn discoveredAttack discoveredCheck endgame mate mateIn2 short,https://lichess.org/eqnMQmKn/black#58,
BtdV0,2bq1k1r/2r3p1/p1n2bP1/2pp4/Q3N3/2P2NPp/PP3P2/3RR1K1 b - - 0 24,c8g4 e4f6 h3h2 f3h2 g4d1 f6h7,2483,81,83,413,advantage long middlegame,https://lichess.org/ZabAYOp7/black#48,
sSBme,r1b2rk1/6pp/p2q1p2/2pp4/P3PP2/1P3N1P/6P1/R2Q1RK1 b - - 0 20,d6f4 d1d5 c8e6 d5e6,1076,86,90,1716,crushing fork middlegame short,https://lichess.org/bs092ES5/black#40,
iZHOI,r2qk2r/pb3pbp/1pp3p1/3p3n/3PP3/1BN2Q2/PP3PP1/R1B1K2R b KQkq - 0 14,d5e4 f3f7,1266,76,99,1035,attackingF2F7 master mate mateIn1 middlegame oneMove,https://lichess.org/E8FsxKeI/black#28,Vant_Kruijs_Opening Vant_Kruijs_Opening_Other_variations
a6Z6u,r1b3k1/pp3qpp/8/3pR3/2pP1r2/2P5/P1B2PPP/R2Q2K1 b - - 0 18,f4f2 d1e1 f2c2 e5e8 f7f8 e8f8,2053,79,86,84,crushing kingsideAttack long middlegame sacrifice,https://lichess.org/dRMKOqwD/black#36,Dutch_Defense Dutch_Defense_Rubinstein_Variation
Qs4Ty,r5k1/pp3rp1/4NpQ1/3p4/7P/4b1B1/PqP3P1/5R1K b - - 0 27,a8e8 e6g7 f7g7 g6e8,2095,85,88,469,crushing middlegame short,https://lichess.org/iHNrQfKL/black#54,
JfsIK,1rb2rk1/5p1p/p2qp1p1/1ppp4/6N1/2PP1QP1/PP3P1P/2R1R1K1 b - - 2 19,c8b7 f3f6 h7h5 g4h6 g8h7 h6f7,1885,75,85,77,advantage deflection kingsideAttack long middlegame,https://lichess.org/G29fnXuu/black#38,
tKHkj,4R3/pp3pkp/3b2p1/8/3p2P1/1QP2b1r/PP6/3R2K1 w - - 2 32,d1e1 d6g3 b3f7 g7f7 e1e7 f7f6 e8f8 f6e7,2069,78,92,654,crushing endgame veryLong,https://lichess.org/ercDuxyX#63,
7gkAr,r3k2r/1p1nbppp/2q2n2/2Ppp3/PP6/4BN2/3Q1PPP/RN3RK1 b kq - 0 15,a8a4 b4b5 c6b5 b1c3 a4a1 c3b5,1986,75,88,371,advantage attraction fork long middlegame,https://lichess.org/slco4211/black#30,French_Defense French_Defense_Advance_Variation
3VmOC,r1b1k1nr/ppqpppbp/6p1/2pPn3/4P3/2PB1N2/PP3PPP/RNBQK2R w KQkq - 1 7,c1f4 e5d3 d1d3 c7f4,1322,76,91,867,advantage discoveredAttack opening short,https://lichess.org/J79x1vvy#13,Sicilian_Defense Sicilian_Defense_Hyperaccelerated_Pterodactyl
zD1NG,3kr3/p4pp1/3q2p1/1p6/6P1/7P/PPQn2B1/1K1R4 w - - 2 31,d1d2 e8e1 c2c1 d6d2 c1e1 d2e1,1711,76,81,125,crushing endgame long pin,https://lichess.org/uWsPhCkf#61,
MFAeS,8/8/1R1K1k2/r4p2/5P2/8/8/8 w - - 0 63,b6b7 a5a4 b7b8 a4d4 d6c5 d4f4,2338,86,84,87,advantage endgame long rookEndgame,https://lichess.org/dXo2Szk8#125,
JNJXY,4Q3/3P2k1/5p2/6p1/4P2p/5PK1/4q3/8 w - - 0 59,g3g4 e2g2 g4h5 g2f3,992,76,91,373,deflection endgame mate mateIn2 queenEndgame short,https://lichess.org/x10PAiDm#117,
g2xKi,8/2k5/4B2p/3P1b1p/5P2/4K3/8/8 b - - 0 43,f5e6 d5e6 c7d6 f4f5,1035,85,95,651,crushing defensiveMove endgame short,https://lichess.org/2MgTZXsj/black#86,
9SPF1,r1br1Q1k/1p4pp/p2B4/3Bb3/8/8/PqP3PP/R4R1K b - - 2 19,d8f8 f1f8,870,95,96,958,backRankMate mate mateIn1 middlegame oneMove,https://lichess.org/A2ZQdDaU/black#38,Sicilian_Defense Sicilian_Defense_Modern_Variations
0LqbZ,7r/r2kpQ1p/q2p2n1/2n2RP1/1pNN4/1P6/P1P1P3/1K1R4 w - - 6 32,e2e4 a6a2 b1c1 a2a1 c1d2 a1d4,1906,77,91,359,advantage interference long middlegame queensideAttack,https://lichess.org/Kkme74ax#63,
t5E5I,8/2r5/5K2/pP3p2/P2RbP2/8/k1p5/2B4R w - - 2 61,b5b6 c7c6 f6g5 e4h1 b6b7 c6b6,1929,81,90,746,advantage endgame long,https://lichess.org/BnFnM4S0#121,
ly5mh,4r1k1/1p5p/pN4p1/PbPQ1p2/1P6/3B3P/3q1PPK/8 b - - 0 31,g8h8 d5d4 h8g8 d3c4 b5c4 d4d2,1620,74,85,1570,collinearMove crushing discoveredAttack endgame long,https://lichess.org/48p946x3/black#62,
ksBD3,6k1/6p1/3qp2p/3P1p2/1p6/1Q2PBnP/5KP1/8 b - - 0 34,e6d5 b3d5 d6d5 f3d5 g8h7 f2g3,1727,75,89,190,crushing endgame long,https://lichess.org/4zMFnBu8/black#68,
lYzqo,r6k/7p/7P/3b1q2/1N1p4/4p1Q1/1K6/8 b - - 3 42,d4d3 g3g7,881,81,81,171,endgame mate mateIn1 oneMove,https://lichess.org/auc6CyOr/black#84,
VQCBM,r5k1/pppR2pp/2n5/8/6N1/8/P1r3PP/5RK1 b - - 1 21,c2a2 f1f7 g8h8 f7g7 a2a1 g1f2,1623,75,95,11241,crushing endgame long,https://lichess.org/rWsoyj7J/black#42,
sRxk4,3rrk2/1p4pp/1n2Bn2/pP2P3/P7/2q3PQ/5RKP/3q4 b - - 0 32,c3e1 f2f6 g7f6 h3h6 f8e7 h6f6,1421,74,95,26305,long mate mateIn3 middlegame sacrifice,https://lichess.org/rcNUrStQ/black#64,
T2R5g,r2q1rk1/ppp1b1pp/5n2/4p3/4N1b1/1P3N2/1PPB1PPP/R2QR1K1 w - - 0 15,d1e2 f6e4 e2c4 g8h8,1661,76,89,174,crushing defensiveMove middlegame short,https://lichess.org/UFCQOeju#29,Italian_Game Italian_Game_Rousseau_Gambit
oX511,3r2k1/1p3p1p/6p1/pPb5/P7/R7/2P1NPPP/5K2 w - - 2 26,a3c3 d8d1,436,115,93,430,endgame mate mateIn1 oneMove,https://lichess.org/RvHX778x#51,
TxJqp,2q3k1/p5pp/1p6/1b1p1p2/3Bn2Q/1P2P1PB/P4P1P/6K1 w - - 0 25,h4e7 c8c1 g1g2 c1f1 g2f3 f1f2,2019,79,91,164,endgame epauletteMate kingsideAttack long mate mateIn3,https://lichess.org/xEqVFMut#49,
XryYU,2qr3k/Q4Rpp/5b2/6B1/2p5/6P1/P5K1/8 b - - 1 35,f6d4 g5d8 c8c6 g2h2,2240,94,92,95,crushing defensiveMove endgame short,https://lichess.org/LXtHD0Mt/black#70,
L0uu7,8/8/8/4R3/1pp5/2kp1r2/8/1K1R4 w - - 0 44,e5e1 c3b3 b1c1 c4c3,2485,82,84,55,advantage endgame rookEndgame short,https://lichess.org/URsTCZuB#87,
G1Fot,r4k1r/pppb1pp1/7p/3P4/2BP2nq/2NP4/PP3PP1/R1BQR1K1 w - - 3 14,g1f1 h4f2,1601,79,90,598,mate mateIn1 middlegame oneMove,https://lichess.org/fMadvBkH#27,Italian_Game Italian_Game_Other_variations
kD2pw,8/8/8/8/5k2/1P5p/P3K1b1/5N2 b - - 3 52,g2f1 e2f1 h3h2 f1g2 h2h1n g2h1,803,92,88,236,crushing endgame long,https://lichess.org/1rVd0gKK/black#104,
YhuI4,r1b1k2r/pppp1ppp/3b1n2/4q3/2B2P2/2P1B3/P3Q1PP/RN2K2R b KQkq - 0 11,e5a5 e3b6 e8d8 b6a5,1308,74,95,3507,advantage discoveredAttack discoveredCheck opening short,https://lichess.org/8JbmHYpD/black#22,Scotch_Game Scotch_Game_Scotch_Gambit
hBkTn,6R1/5k1K/5P2/8/8/8/8/3r4 w - - 11 66,g8g3 d1h1 g3h3 h1h3,789,94,89,67,endgame mate mateIn2 rookEndgame short,https://lichess.org/htBrq6vn#131,
AXHQH,6k1/3r1ppp/3p1q2/2p5/P1P5/4P3/Pr3PPP/2RQR1K1 w - - 1 23,c1a1 f6f2 g1h1 f2g2,1020,77,89,127,endgame kingsideAttack mate mateIn2 short,https://lichess.org/JvLSk27T#45,
r1iBY,5k2/5R2/3P4/7K/pr6/2pr4/6pP/5R2 b - - 0 40,f8e8 f7e7 e8d8 f1f8,1775,78,93,1084,endgame mate mateIn2 rookEndgame short,https://lichess.org/nlE8kByM/black#80,
ZMa1c,r2q1r1k/pp5p/3p3Q/8/2B1pP1P/7P/PPP1K3/6R1 b - - 1 23,d8f6 g1g8 f8g8 h6f6,1333,78,93,193,crushing deflection endgame short,https://lichess.org/Y8RVTaXL/black#46,
lbkiE,3Qnk2/3P1p2/8/pp3Bp1/8/2p1KP2/P5q1/8 b - - 1 50,g2g1 e3e4 g1b1 e4e5 b1e1 e5d5,2695,78,92,253,crushing defensiveMove endgame long,https://lichess.org/WQCjMxSc/black#100,
eOQgr,rn3rk1/pp3pp1/2p2q1p/8/5nb1/3P1N2/PPP2PPP/RN1QRBK1 w - - 6 14,b1c3 f4h3 g2h3 g4f3 d1f3 f6f3,1698,76,90,1480,advantage deflection kingsideAttack long opening,https://lichess.org/9p3vQk40#27,Kings_Pawn_Game Kings_Pawn_Game_Gunderam_Gambit
vJHVh,8/4r1p1/p6p/1p1P1k2/8/1P1R1K2/6PP/8 b - - 3 40,f5e5 d3e3 e5f6 e3e7 f6e7 b3b4,2344,74,91,4768,crushing defensiveMove endgame long rookEndgame,https://lichess.org/DYy3QLGy/black#80,
CXirs,2Q5/p4p1k/1p6/1Pb1p1pp/P3B3/1P4PK/5q1P/8 b - - 1 37,h7h6 c8h8,650,107,96,499,endgame mate mateIn1 oneMove,https://lichess.org/zilszeAZ/black#74,
vhoyS,r2k3r/pp3ppp/5n2/5bB1/1bp1p3/2N5/PP2NPPP/2KR3R b - - 7 14,d8c7 g5f6 b4c3 f6c3,1707,75,93,3836,advantage middlegame short,https://lichess.org/KPkJzpxW/black#28,Caro-Kann_Defense Caro-Kann_Defense_Accelerated_Panov_Attack
PodPs,2rr3k/p4pp1/5n1p/8/8/1Pq5/PB2Q3/1K3RR1 b - - 1 34,c3d3 e2d3 d8d3 f1f6 g7f6 b2f6 h8h7 g1g7,1899,75,88,312,crushing middlegame veryLong,https://lichess.org/zXDeLbDq/black#68,
umLAr,r1b1k1nr/1ppp1ppp/p1n2q2/2b1p3/2B1P1Q1/P2P4/1PP2PPP/RNB1K1NR w KQkq - 3 6,g1f3 d7d5 g4g3 d5c4,1524,74,86,960,advantage opening short,https://lichess.org/7sREekVE#11,Bishops_Opening Bishops_Opening_Other_variations
xf8ip,r3k1nr/1p3pBp/pq1p4/8/3bP3/3B1P2/PPP1Q2P/1K1R3R w kq - 3 18,g7h8 b6b2,688,100,86,294,mate mateIn1 middlegame oneMove queensideAttack,https://lichess.org/KScXxsjh#35,Philidor_Defense Philidor_Defense_Other_variations
OHRw7,3r4/ppR3bk/3p4/1P6/P3Ppn1/1B6/4Q1Pq/3R2K1 w - - 3 36,g1f1 h2h1,1000,93,96,379,mate mateIn1 middlegame oneMove,https://lichess.org/eGBQcoip#71,
GPAFs,4r1k1/1q5p/2p1pr1p/3pN3/p2P4/1P2Q3/P1P5/2K3R1 b - - 1 27,g8f8 e3g3 f6g6 e5g6 h7g6 g3g6,1905,75,82,721,crushing endgame exposedKing long quietMove,https://lichess.org/JbKOBGPo/black#54,
VnyrT,r1b2rk1/pp3ppp/2nbpn2/4q3/8/3B4/PPPBNPPP/RN1QK2R w KQ - 9 11,e1g1 e5h2,654,118,95,1146,kingsideAttack mate mateIn1 oneMove opening,https://lichess.org/bOzZBeGD#21,
